1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
755,11/19/74,78,71,19,SEC13A,12/31/07,C,0.92,1.21,"120,320","36,332","1,553","89,199",0,"51,995","84,833","41,900",0,"36,836",0,"36,836",0,0,231,"34,400","34,400",0,8,2,0,"668,612","37,067",40,10,30,0,0,4,36,0,0,0,0,1.8,0,20,10,8,2,0,0,
756,8/29/74,213,160,99,SEC13A,12/31/07,A,1.08,3.01,"468,402","85,401","17,046","338,118",0,"265,087","245,439","157,386",0,"124,132",0,"124,132",0,0,0,"119,906","119,906",0,13,2,0,0,"124,132",98,20,51,27,0,0,98,0,0,0,0,2.41,0,8,50,32,8,0,0,
757,6/15/76,583,9,107,SEC13A,12/31/07,D,0.88,1.06,"64,507","11,970","1,042","58,479",0,"44,895","66,772","24,456",0,"23,051",0,"23,051",0,0,"1,288","23,048","23,048",0,3,2,0,"97,801","24,339",16,6,10,0,0,0,16,0,0,4,0,3,0,0,4,8,4,0,0,
758,8/29/78,262,160,136,S8NCON,12/31/07,A,1.07,2.69,"1,419,516","251,587","32,206","1,060,573",0,"505,236","689,235","501,469",0,"260,866","11,500","249,366",0,0,0,"246,280","246,280",0,23,2,0,0,"260,866",230,230,0,0,0,0,230,0,0,12,0,2,0,92,69,46,23,0,0,
759,4/24/73,940,149,83,SEC13A,12/31/07,F,0.79,0.76,"510,062","204,762","1,199","387,331",0,"350,241","636,618","173,067",0,"131,788",0,"131,788",0,0,0,"102,663","102,663",0,1,7,0,0,"131,788",131,33,98,0,0,0,131,0,0,0,0,1.8,0,26,105,0,0,0,0,
760,4/4/74,916,513,143,SEC13A,12/31/07,B,1.41,0,"203,479","19,804","1,654","128,936",0,0,0,0,0,"29,696","5,484","24,212",0,0,650,"24,557","24,557",0,4,4,0,"10,713","30,346",17,4,6,7,0,0,17,0,0,0,0,1.59,3,3,9,2,0,0,0,
762,3/3/77,837,36,109,S8NCON,12/31/07,A,1.08,3.81,"1,333,595","196,522","20,172","1,029,897",0,"1,095,871","910,274","622,849",0,"131,056","28,997","102,059",0,0,"7,028","91,620","91,620",0,1,11,2,"27,711","138,084",145,145,0,0,0,145,0,0,0,15,0,1.14,0,124,21,0,0,0,0,
763,5/22/74,382,67,101,SEC13A,12/31/07,A,1.17,1.61,"509,458","126,503","21,275","308,395",0,"215,997","278,541","144,009",0,"126,816","23,654","103,162",0,0,"4,698","97,970","97,970",0,1,7,2,"89,729","131,514",152,38,114,0,0,114,38,0,0,14,0,1.14,0,130,22,0,0,0,0,
764,1/5/00,963,507,118,S8NCON,12/31/07,A,2.14,1.66,"11,013,512","2,711,972","73,425","3,850,387",0,"5,380,646","3,640,325","392,496",0,"654,288","101,798","552,490",0,"7,243","446,064","552,490","552,490",0,22,3,7,"593,393","1,107,595",775,775,0,0,0,78,697,0,0,39,0,1.73,0,391,228,128,28,0,0,
765,6/5/74,728,148,155,SEC13A,12/31/07,A,1.43,3.78,"524,088","149,048","4,068","259,082",0,"488,638","245,312","116,066",0,"81,420","9,509","71,911",0,0,"2,354","71,816","71,816",0,3,3,0,"609,840","83,774",90,23,67,0,0,13,77,0,0,4,0,1.64,0,54,20,10,6,0,0,
766,12/5/73,847,148,48,SEC13A,12/31/07,C,0.88,1.62,"105,224","29,939","1,506","83,936",0,"203,936","159,637","33,501",0,"22,070","4,219","17,851","1,200",0,0,"18,551","17,351","1,200",1,5,1,"8,612","23,270",31,9,22,0,0,0,31,0,0,0,0,0.94,14,9,4,4,0,0,0,
767,7/24/75,1175,147,154,SEC13A,12/31/07,A,1.02,1.06,"86,267","15,449","1,364","68,120",0,"122,274","142,880","27,000",0,"35,446","4,633","30,813","5,140",0,0,"24,770","19,770","5,000",1,5,1,"17,400","40,586",31,8,23,0,0,31,0,0,0,0,0,1.06,0,29,2,0,0,0,0,
769,3/29/74,327,141,151,SEC13A,12/31/07,A,1,1.34,"201,084","32,064","11,075","158,600",0,"324,445","311,172","68,403",0,"60,000",0,"60,000",0,0,0,"53,200","53,200",0,4,3,0,0,"60,000",80,50,30,0,0,80,0,0,0,4,0,1.38,0,50,30,0,0,0,0,
770,1/7/74,207,85,44,SEC13A,12/31/07,A,1.1,1.75,"893,207","371,178","8,123","468,030",0,"674,877","595,310","210,484",0,"250,362","38,579","211,783",0,0,0,"206,566","206,566",0,4,6,5,"379,997","250,362",284,84,155,45,0,244,40,0,0,21,0,1.05,19,233,31,1,0,0,0,
771,2/11/75,705,134,130,SEC13A,12/31/07,D,0.9,0.57,"293,510","89,990","23,815","199,098",0,"160,475","377,024","93,686",0,"75,417","17,601","57,816",0,0,0,"58,240","58,240",0,1,5,2,"145,461","75,417",95,24,71,0,0,95,0,0,0,0,10,1.16,0,80,15,0,0,0,0,
772,12/4/74,224,93,140,TCRED4,12/31/07,B,1.04,0.04,"297,931","112,486","10,517","167,568",0,"347,300","10,603,643","79,588","1,046,761","76,300","18,300","58,000",0,0,0,"51,575","51,575",0,1,5,1,"43,044","76,300",80,76,0,4,0,80,0,0,0,0,0,1.09,0,73,7,0,0,0,0,
774,11/19/74,525,282,120,SEC13A,12/31/07,F,0.73,0.95,"60,104","16,574",376,"58,969",0,"70,200","101,644","27,750",0,"23,414","1,706","21,708","5,800","3,004","9,584","24,350","18,550","5,800",1,3,0,"18,562","41,802",29,8,21,0,0,0,29,0,0,0,0,1,0,29,0,0,0,0,0,
775,12/4/74,869,89,121,S8NCON,12/31/07,A,1.54,3.8,"419,159","39,718","12,583","238,549",0,"375,768","152,632","53,794",0,"40,204","7,358","32,846",0,0,0,"32,760","32,760",0,1,3,0,"50,829","40,204",49,49,0,0,0,49,0,0,0,0,0,1.29,0,35,14,0,0,0,0,
776,7/3/74,817,148,155,S8SUBR,12/31/07,A,1.03,5.76,"1,136,698","37,254","13,927","1,049,539",0,"984,432","289,025","118,050",0,"89,527","26,690","62,837",0,0,0,"90,800","90,800",0,3,5,1,"26,786","89,527",136,120,0,16,0,16,120,0,0,0,0,1.15,14,91,27,4,0,0,0,
777,6/26/74,732,104,156,SEC13A,12/31/07,A,1.09,1.52,"533,138","102,456","6,320","388,323",0,"143,018","244,485","150,561",0,"90,417","15,704","74,713",0,0,0,"80,834","80,834",0,27,2,0,"303,178","90,417",112,28,56,28,0,112,0,0,0,6,0,1.2,0,90,22,0,0,0,0,
778,4/15/75,598,229,15,TCRED4,12/31/07,A,1.35,2.54,"360,103","41,652","13,533","226,017",0,"312,028","229,162","106,352",0,"107,000",0,"107,000",0,0,0,"79,920","79,920",0,5,3,0,"98,600","107,000",120,30,78,12,0,120,0,0,0,13,0,1.4,0,72,48,0,0,0,0,
779,5/15/75,921,36,109,S8SUBR,12/31/07,A,1.07,3.31,"1,639,505","274,168","21,008","1,255,033",0,"1,134,598","823,785","481,206",0,"188,200","23,680","164,520",0,0,0,"122,910","122,910",0,1,9,3,"50,827","188,200",193,193,0,0,0,193,0,0,0,0,0,0.84,51,121,21,0,0,0,0,
780,9/9/76,940,149,83,M2W,12/31/07,F,0.47,0.6,"505,914","211,228","2,973","619,540",0,"360,223","835,115","231,103",0,"123,708",0,"123,708",0,"17,922",0,"118,800","118,800",0,20,2,0,0,"141,630",120,120,0,0,0,0,120,0,0,0,0,2.3,0,0,90,24,6,0,0,
781,1/15/75,858,228,51,SEC13A,12/31/07,B,1.01,0.51,"299,935","54,192","2,743","240,465",0,"182,308","456,117","101,592",0,"110,184","25,852","84,332",0,"7,476","3,850","85,000","85,000",0,4,5,1,"44,462","121,510",96,24,72,0,0,0,96,0,0,0,0,1.45,5,63,11,14,3,0,0,
783,2/11/75,547,175,76,SEC13A,12/31/07,A,1.48,1.09,"254,258","43,780","2,912","139,974",0,"129,071","193,889","65,924","9,117","62,450","10,137","52,313",0,"11,086","3,235","47,500","47,500",0,8,4,0,"59,639","76,771",45,22,23,0,0,0,45,0,0,0,0,2.76,2,0,11,28,2,2,0,
784,11/19/74,675,229,15,TCRED4,12/31/07,A,1.11,1.38,"306,162","37,353","15,510","227,445",0,"65,715","149,155","101,627",0,"115,200","3,555","111,645",0,0,256,"82,300","82,300",0,10,2,0,"649,305","115,456",103,72,31,0,0,0,103,0,0,5,0,1.71,0,54,28,18,3,0,0,
785,10/17/74,1263,148,148,SEC13A,12/31/07,A,1.04,1.9,"121,126","38,429",886,"78,619",0,"87,466","80,022","34,076",0,"35,000",0,"35,000",0,0,0,"23,900","23,900",0,1,3,0,0,"35,000",34,7,27,0,0,0,34,0,0,0,0,1.35,0,22,12,0,0,0,0,
786,1/15/75,417,49,85,SEC13A,12/31/07,F,0.08,0.49,"18,319","12,135","2,709","41,643",0,"34,287","88,034","18,304",0,"21,217","5,567","15,650","4,521",0,0,"20,871","16,350","4,521",1,4,1,"95,832","25,738",22,5,17,0,0,0,22,0,0,0,0,1.59,3,3,16,0,0,0,0,
787,5/15/75,397,133,21,SEC13A,12/31/07,A,1.11,2.82,"302,649","42,360","27,319","209,003",0,"490,799","271,725","97,583",0,"87,750",0,"87,750",0,0,0,"65,010","65,010",0,8,2,0,"1,248,866","87,750",100,25,75,0,0,100,0,0,0,5,0,1.1,0,90,10,0,0,0,0,
788,12/4/74,60,319,65,SEC13A,12/31/07,A,1.09,2.4,"197,342","19,634","2,800","160,843",0,"154,175","133,503","69,297",0,"59,642","6,454","53,188",0,0,550,"54,096","54,096",0,6,2,0,"368,887","60,192",61,0,60,0,1,0,61,0,0,0,0,1.92,0,24,22,11,4,0,0,
789,5/15/75,885,229,15,SEC236,12/31/07,B,1.13,0.88,"803,325","308,668","23,795","417,228",0,"407,220","637,961","174,315",0,"121,497","6,059","115,438","1,700",0,0,"113,536","111,836","1,700",1,16,2,"10,142","123,197",162,161,1,0,0,162,0,0,0,14,0,1.01,0,161,1,0,0,0,0,
790,9/15/75,666,149,156,RAD,12/31/07,B,1.07,0.93,"1,461,909","296,917","13,049","1,072,795",0,"852,447","1,480,819","504,236","55,126","336,637","48,243","288,394",0,0,"10,724","264,038","264,038",0,7,6,6,"234,351","347,361",191,77,114,0,0,116,75,0,0,15,0,1.84,0,87,63,25,16,0,0,
791,6/26/75,1216,149,156,RAD,12/31/07,A,1.15,1.35,"1,036,824","137,673","29,161","755,242",0,"344,949","613,224","357,477",0,0,0,0,0,0,0,"165,000","165,000",0,1,12,4,0,"228,985",250,250,0,0,0,250,0,0,0,13,0,1.2,0,200,50,0,0,0,0,
792,10/17/74,904,257,124,SEC236,12/31/07,B,2.34,0.38,"1,111,202","92,226","14,501","429,096",0,"363,139","1,154,202","201,911",0,"132,448","21,363","111,085","1,165",0,"3,120","119,873","118,708","1,165",2,7,4,"59,923","136,733",181,95,86,0,0,89,92,0,0,9,0,1.27,0,144,27,8,2,0,0,
793,9/9/76,620,158,122,SEC13A,12/31/07,D,0.88,1.14,"355,379","33,960","1,922","364,034",0,"214,655","268,073","80,516",0,"69,080",0,"69,080",0,0,0,"56,400","56,400",0,9,3,0,0,"69,080",50,20,10,20,0,0,50,0,0,0,0,2.98,0,0,17,17,16,0,0,
794,1/11/74,1032,223,82,MISC,12/31/07,F,0.26,0.27,"3,648","1,950",86,"6,186",0,"11,688","46,963","2,946",0,"8,000",0,"8,000",0,0,0,"8,000","8,000",0,1,2,0,"5,440","8,000",3,3,0,0,0,0,3,0,0,0,0,4,0,0,1,0,1,0,1,
795,10/17/74,753,229,15,SEC13A,12/31/07,B,1.18,0.61,"1,165,674","335,965","31,944","674,806",0,"344,236","883,550","315,065",0,"223,115","1,578","221,537",0,0,0,"238,040","238,040",0,84,2,0,"890,802","223,115",270,68,202,0,0,0,270,0,0,0,0,1.82,0,112,102,48,8,0,0,
796,4/15/75,1108,229,15,TCRED4,12/31/07,F,0.57,0.24,"67,670","32,923","1,700","57,658",0,"28,215","146,393","26,920",0,"22,584","4,396","18,188",0,0,0,"20,420","20,420",0,2,4,0,"10,869","22,584",28,20,8,0,0,0,28,0,0,0,0,1.46,2,11,15,0,0,0,0,
797,4/15/75,839,492,62,SEC13A,12/31/07,B,5.05,0,"115,349",906,843,"22,509",0,0,0,0,0,"10,126","2,431","7,695",0,"1,820",0,"8,698","8,698",0,1,5,0,"2,279","11,946",10,3,0,7,0,0,10,0,0,0,0,1.9,0,1,9,0,0,0,0,
798,6/15/76,906,145,153,SEC13A,12/31/07,B,1.86,0.72,"41,085","3,098",232,"20,350",0,"17,935","40,101","15,230",0,"9,835","1,086","8,749",0,0,0,"8,749","8,749",0,1,5,0,"3,982","9,835",8,2,6,0,0,0,8,0,0,0,0,2.38,0,0,6,1,1,0,0,
799,3/21/78,238,230,9,S8SUBR,12/31/07,A,1.22,2.76,"725,298","215,290",10,"417,928",0,"544,146","364,585","167,231",0,"132,075","22,112","109,963",0,"1,820",0,"106,859","106,859",0,6,5,4,"126,531","133,895",130,130,0,0,0,93,37,0,0,8,0,1.81,0,77,24,6,23,0,0,
800,4/1/77,831,89,114,S8NCON,12/31/07,B,1.32,0.85,"3,358,954","217,885","37,178","2,348,053",0,"1,260,183","2,441,342","963,035",0,"158,781","2,120","156,661","10,058",0,0,"115,599","106,048","9,551",1,14,2,0,"168,839",188,188,0,0,0,188,0,0,0,20,0,0.78,54,121,13,0,0,0,0,
801,10/15/75,483,66,8,S8SUBR,12/31/07,A,1.14,1.43,"590,564","227,693","7,657","311,549",0,"355,275","408,877","160,561",0,"130,135",0,"130,135",0,0,0,"82,820","82,820",0,1,5,1,"202,004","130,135",109,81,28,0,0,109,0,0,0,11,0,1.11,0,97,12,0,0,0,0,
802,8/13/80,1284,148,111,S8NCON,12/31/07,A,1.73,6.26,"910,259","93,976","3,626","469,051",0,"541,782","428,825","342,257",0,"108,411","16,827","91,584",0,0,360,"99,290","99,290",0,6,3,2,"1,104,682","108,771",130,129,0,1,0,79,51,0,0,15,0,1.65,0,58,60,12,0,0,0,
803,6/26/75,988,223,82,SEC13A,12/31/07,A,1.59,1.1,"253,102","50,131","4,741","125,043",0,"255,685","303,978","70,647",0,"50,487","9,279","41,208","1,500",0,"3,877","41,208","39,708","1,500",4,4,0,"42,167","55,864",49,13,36,0,0,0,49,0,0,9,0,1.69,0,24,17,7,1,0,0,
804,4/2/77,828,89,114,S8NCON,12/31/07,A,1.41,1.11,"3,658,638",0,"17,949","2,581,762",0,"1,491,815","2,373,718","1,032,609",0,"180,575","2,120","178,455","10,058",0,0,"131,415","121,864","9,551",1,16,2,"22,467","190,633",216,216,0,0,0,216,0,0,0,22,0,0.78,62,139,15,0,0,0,0,
805,11/19/74,723,80,39,SEC13A,12/31/07,F,0.72,0.36,"473,296","163,460","19,379","401,764",0,"116,567","521,302","195,518",0,"173,237","12,164","161,073",0,344,"7,008","155,280","155,280",0,12,3,0,"633,834","180,589",176,44,88,44,0,0,176,0,0,0,0,1.75,0,84,60,24,8,0,0,
806,7/21/76,536,143,152,S8NCON,12/31/07,A,1.24,1.98,"1,088,963","321,579","20,629","602,863",0,"434,112","603,513","384,501",0,"108,416",0,"108,416",0,0,0,"89,500","89,500",0,1,11,0,0,"108,416",130,129,0,1,0,129,1,0,0,7,0,1.15,0,110,20,0,0,0,0,
808,5/15/75,194,229,15,M2WDEC,12/31/07,C,0.96,0.8,"456,231","124,860","10,192","332,831",0,"197,825","401,574","155,397",0,"104,521","24,493","80,028",0,"8,269",0,"84,900","84,900",0,1,10,2,"75,702","112,790",130,52,78,0,0,130,0,0,0,13,0,1,10,110,10,0,0,0,0,
809,5/15/75,1022,93,140,S8SUBR,12/31/07,A,1.04,1.66,"699,536","78,456","17,804","581,984",0,"1,049,319","952,209","319,874",0,"241,320","36,597","204,723","1,859","26,611","5,774","184,219","182,360","1,859",17,3,3,"153,184","275,564",220,156,0,64,0,0,220,0,0,0,0,1.81,0,95,99,10,5,11,0,
810,3/21/78,7,36,109,S8NCON,12/31/07,A,1.1,13.11,"514,837","49,192","19,956","406,911",0,"487,501","226,815","189,626",0,"92,998","17,000","75,998",0,0,0,"76,280","76,280",0,6,2,0,"273,252","92,998",100,100,0,0,0,100,0,0,0,10,1,1.2,0,80,20,0,0,0,0,
811,8/29/78,862,122,50,S8NCON,12/31/07,A,1.28,3.24,"703,462","81,809","11,641","475,885",0,"784,054","370,488","128,406",0,"74,718","11,472","63,246",0,0,"2,574","57,230","57,230",0,1,4,1,"39,750","77,292",87,87,0,0,0,87,0,0,0,5,0,1.05,0,83,4,0,0,0,0,
812,9/15/75,237,122,50,S8NCON,12/31/07,A,1.36,2.59,"793,104","281,041","21,759","359,694",0,"495,030","318,407","127,234",0,"76,407","16,233","60,174",0,0,0,"61,000","61,000",0,1,6,2,"44,600","76,407",90,90,0,0,0,89,1,0,0,11,0,1.11,0,80,10,0,0,0,0,
813,9/9/76,175,80,39,SEC13A,12/31/07,A,1.18,1.14,"2,358,248","408,772","16,681","1,644,892",0,"964,368","1,469,826","625,248",0,"513,771","6,114","507,657",0,0,0,"443,976","443,976",0,43,4,2,"2,281,523","513,771",441,166,275,0,0,0,441,0,0,22,0,1.96,0,188,124,89,40,0,0,
814,4/15/75,844,122,16,SEC13A,12/31/07,F,0.81,0.55,"450,513","106,499","16,690","406,161",0,"604,579","1,288,484","191,119",0,"183,277","17,631","165,646","13,444",0,0,"114,444","101,000","13,444",1,7,2,"30,955","196,721",122,43,42,37,0,0,122,0,0,4,0,1.35,0,85,31,6,0,0,0,
816,7/21/76,182,85,44,S8SUBR,12/31/07,A,1.15,3.83,"1,495,039","127,919","37,406","1,161,226",0,"1,136,617","756,387","459,570",0,"197,087","56,049","141,038",0,0,0,"132,150","132,150",0,1,8,3,"129,506","197,087",183,183,0,0,0,183,0,0,0,9,0,1.24,0,139,44,0,0,0,0,
817,1/13/77,797,103,72,S8NCON,12/31/07,A,1.12,1.36,"831,384","54,288","95,607","610,186",0,"895,256","902,465","242,916",0,"177,023","39,926","137,097",0,0,"3,444","136,828","136,828",0,2,8,4,"131,017","180,467",209,209,0,0,0,209,0,0,0,21,0,1.1,0,189,20,0,0,0,0,
818,7/21/76,547,175,76,S8SUBR,12/31/07,C,0.78,1.69,"203,680","100,087","3,513","128,563",0,"317,926","257,087","68,836",0,"56,065","14,124","41,941",0,0,0,"39,950","39,950",0,1,6,1,"11,186","56,065",61,61,0,0,0,6,55,0,0,3,0,1,6,49,6,0,0,0,0,
823,6/15/76,899,175,71,S8SUBR,12/31/07,C,0.87,1.93,"424,728","49,740","21,696","406,354",0,"479,638","353,319","104,974",0,"40,806",0,"40,806","3,500",0,272,"32,941","30,641","2,300",8,4,0,"14,759","44,578",36,36,0,0,0,0,36,0,0,1,0,2,0,18,6,6,6,0,0,
824,7/24/75,1123,232,5,SEC13A,12/31/07,A,1.37,1.07,"548,659","91,855","1,252","331,647",0,"285,859","401,879","134,000",0,"119,832","27,257","92,575","4,700",0,0,"108,350","103,650","4,700",2,8,2,"65,255","124,532",147,37,110,0,0,147,0,0,0,6,0,1.12,0,130,17,0,0,0,0,
826,6/15/76,1261,80,39,S8NCON,12/31/07,A,2.8,27.35,"522,483",0,"39,555","172,353",0,"2,341,857","160,165","74,538",0,"64,507","12,365","52,142",0,0,0,"54,000","54,000",0,2,4,2,"90,172","64,507",87,87,0,0,0,87,0,0,0,5,0,1.1,0,78,9,0,0,0,0,
827,2/6/79,242,130,22,S8NCON,12/31/07,A,1.2,16.52,"811,934","183,006","20,373","506,856",0,"3,496,604","607,521","395,821",0,"135,699","30,902","104,797",0,0,0,"104,585","104,585",0,4,8,4,"104,642","135,699",151,150,0,0,1,134,16,0,1,13,0,1.43,0,114,21,4,12,0,0,
828,6/15/76,1269,89,121,S8SUBR,12/31/07,F,0.75,0.97,"170,398","57,604","9,386","136,992",0,"118,111","181,835","60,456",0,"61,827","11,803","50,024",0,"6,305",0,"40,500","40,500",0,3,5,1,"103,237","68,132",55,55,0,0,0,0,55,0,0,3,0,1.35,0,36,19,0,0,0,0,
830,12/10/98,1045,257,124,S8NCON,12/31/07,A,1.77,2.3,"584,160","171,783","3,204","231,002",0,"364,318","215,541","56,875",0,"64,747",0,"64,747",0,0,0,0,0,0,1,7,2,0,"64,747",95,94,0,0,1,94,1,0,0,12,0,1.13,0,83,12,0,0,0,0,
831,3/10/78,765,147,154,S8NCON,12/31/07,A,1.11,2.44,"1,071,200","54,161","28,419","890,394",0,"841,197","787,910","442,526",0,"156,000","4,800","151,200",0,0,0,"131,900","131,900",0,9,3,2,"499,241","156,000",164,164,0,0,0,124,40,0,0,15,0,1.49,0,104,40,20,0,0,0,
832,7/9/79,987,257,124,S8NCON,12/31/07,A,1.21,2.68,"1,139,309","45,137","40,535","868,949",0,"1,387,012","1,086,118","569,460",0,"144,127","3,069","141,058","1,824",0,0,"145,909","143,498","2,411",1,7,2,"92,802","145,951",161,161,0,0,0,155,6,0,0,16,0,1.07,0,155,0,6,0,0,0,
833,3/3/78,861,228,51,S8SUBR,12/31/07,A,1.14,2.54,"68,594","9,478","2,393","49,632",0,"131,856","72,784","20,778",0,"18,587",0,"18,587","4,143",0,0,"16,613","12,470","4,143",1,3,0,"16,265","22,730",17,17,0,0,0,17,0,0,0,0,0,1.24,3,7,7,0,0,0,0,
834,3/21/78,391,257,124,S8NCON,12/31/07,A,1.19,1.11,"1,288,176","318,997","20,064","799,763",0,"263,216","850,211","612,046",0,0,0,0,0,0,0,"173,380","173,380",0,31,2,0,"2,112,660","205,173",200,200,0,0,0,112,88,0,0,20,0,1.64,0,112,56,23,9,0,0,
835,3/21/78,836,64,135,S8SUBR,12/31/07,A,1.06,2.22,"348,260","64,875","8,932","259,029",0,"683,295","411,103","103,703",0,"68,975","1,100","67,875","5,625",0,0,"59,510","53,910","5,600",1,7,2,"24,185","74,600",64,64,0,0,0,23,41,0,0,4,0,1.53,0,32,30,2,0,0,0,
836,9/15/75,218,229,15,TCRED4,12/31/07,A,0.98,2.46,"332,087","95,853","7,711","232,601",0,"187,407","185,648","109,451",0,0,0,0,0,0,0,"60,000","60,000",0,1,7,2,"23,573","97,020",100,83,17,0,0,100,0,0,0,5,0,1.01,0,99,1,0,0,0,0,
838,8/27/79,511,138,8,S8NCON,12/31/07,A,1.28,3.05,"1,424,364","519,395","9,689","701,382",0,"381,127","748,503","548,110","75,586","181,983","34,792","147,191",0,0,"8,071","143,800","143,800",0,8,5,3,"510,958","190,054",194,194,0,0,0,117,77,0,0,12,0,1.45,0,128,50,10,6,0,0,
840,11/20/79,999,152,74,S8NCON,12/31/07,C,0.93,1.02,"289,807","21,541","3,381","285,536",0,"259,468","355,418","99,901",0,"78,084","13,134","64,950",0,0,"3,451","60,831","60,831",0,4,2,1,"95,289","81,535",73,73,0,0,0,0,73,0,0,3,0,1.77,0,29,34,8,2,0,0,
841,4/15/77,371,67,101,S8NCON,12/31/07,A,2.48,3.82,"677,058","132,401","21,506","211,017",0,"355,181","117,266","24,206",0,0,0,0,0,0,0,"59,476","59,476",0,1,7,2,"96,900","89,390",96,95,0,1,0,95,1,0,0,6,0,1.27,0,70,26,0,0,0,0,
842,9/15/75,703,148,155,SEC13A,12/31/07,A,1.03,3.67,"66,133","13,406",687,"50,548",0,"72,420","39,614","19,862",0,"18,334",0,"18,334",0,0,0,"17,603","17,603",0,3,2,0,"44,556","18,334",12,3,9,0,0,0,12,0,0,0,0,3.25,0,0,0,9,3,0,0,
844,8/29/78,233,66,8,S8NCON,12/31/07,A,0.97,1.68,"1,549,143","256,488","24,363","1,310,186",0,"704,752","1,135,099","714,425",0,0,0,0,0,0,0,"110,130","110,130",0,2,9,4,"77,400","160,080",198,198,0,0,0,198,0,0,0,20,0,1,0,198,0,0,0,0,0,
845,8/29/78,674,148,111,S8NCON,12/31/07,A,1.4,11.9,"1,450,516","97,046","17,616","955,782",0,"705,113","804,969","745,716",0,0,0,0,0,0,0,"92,355","92,355",0,2,5,4,"158,463","135,800",125,125,0,0,0,125,0,0,0,16,0,1.37,0,79,46,0,0,0,0,
851,9/24/79,284,89,114,S8NCON,12/31/07,A,1.4,4.32,"623,972","59,304","6,132","398,707",0,"461,837","171,833","65,036",0,0,0,0,0,0,0,"77,616","77,616",0,1,2,0,"514,008","101,096",120,120,0,0,0,107,13,0,0,13,0,1.15,0,102,18,0,0,0,0,
852,12/21/79,187,257,124,S8SUBR,12/31/07,B,0.91,21.81,"744,524","216,204","63,940","512,355",0,"1,566,263","303,066","231,247",0,"61,738","3,424","58,314","6,185",0,0,"46,449","40,742","5,707",1,6,2,"13,534","67,923",70,70,0,0,0,70,0,0,0,7,0,1.07,0,65,5,0,0,0,0,
853,9/24/79,407,159,73,S8NCON,12/31/07,A,1.13,6.07,"435,040","39,311","41,700","312,346",0,"1,098,870","297,265","116,380",0,"84,941","14,204","70,737",0,0,"5,743","68,072","68,072",0,1,6,2,"71,952","90,684",100,100,0,0,0,81,19,0,0,10,0,1.3,0,76,18,6,0,0,0,
855,4/27/82,428,67,101,S8SUBR,12/31/07,A,0.95,2.07,"600,946","70,759","6,943","549,290",0,"191,748","404,270","311,638",0,"86,054","1,234","84,820",0,0,0,"52,229","52,229",0,5,4,1,"162,493","86,054",86,85,0,1,0,80,6,0,0,7,0,1.17,5,67,8,6,0,0,0,
856,7/19/79,820,257,124,S8SUBR,12/31/07,A,1.06,5.8,"1,630,960","50,261","163,565","1,332,553",0,"9,220,205","3,006,534","1,417,820",0,0,0,0,0,0,0,"123,250","123,250",0,6,6,4,"54,491","185,970",183,183,0,0,0,22,161,0,0,9,0,1.03,18,141,24,0,0,0,0,
857,9/27/79,517,229,15,S8SUBR,12/31/07,B,0.93,3.6,"686,181","246,624","22,168","450,343",0,"561,005","397,018","241,357",0,0,0,0,0,0,0,"64,300","64,300",0,1,4,1,"123,295","90,221",94,93,0,0,1,91,3,0,0,10,0,1.15,0,83,8,3,0,0,0,
859,7/2/85,220,122,50,SOFT,12/31/07,A,1.16,1.78,"649,312","52,601","14,990","500,552",0,"398,752","330,179","106,621",0,"128,476","2,065","126,411",0,0,0,"82,443","82,443",0,1,7,2,"46,564","128,476",99,25,0,74,0,0,99,0,0,5,0,1.76,0,24,75,0,0,0,0,
862,9/20/79,111,83,75,S8SUBR,12/31/07,A,1.45,1.56,"535,407","96,656","4,841","298,546",0,"174,413","221,410","109,775",0,"78,052","16,110","61,942","14,950","1,806",0,"73,895","58,945","14,950",1,6,1,"33,178","94,808",85,85,0,0,0,85,0,0,0,9,0,1,6,73,6,0,0,0,0,
864,7/9/79,687,104,77,S8NCON,12/31/07,A,1.15,9.15,"443,873","22,318","4,350","363,492",0,"527,741","205,942","148,273",0,0,0,0,0,0,0,"35,268","35,268",0,9,2,0,"118,483","46,728",56,56,0,0,0,56,0,0,0,6,0,1.18,0,46,10,0,0,0,0,
865,9/25/84,730,229,77,SOFT,12/31/07,A,1.04,1.21,"702,752","36,837",859,"638,082",0,"194,996","438,013","277,428",0,"93,598","14,464","79,134",0,0,"3,732","75,196","75,196",0,3,6,2,"435,600","97,330",100,25,0,75,0,0,100,0,0,5,0,1.41,0,68,23,9,0,0,0,
866,2/23/79,670,148,111,S8NCON,12/31/07,A,1.45,7.03,"737,266","197,795","7,838","367,116",0,"201,838","453,977","425,246",0,"60,420","4,190","56,230",0,0,0,"43,360","43,360",0,3,3,0,0,"60,420",61,60,0,0,1,42,19,0,0,6,0,1.31,0,42,19,0,0,0,0,
868,10/18/82,124,48,95,S8SUBR,12/31/07,A,1.17,3.08,"197,993","13,719","1,828","156,314",0,"56,558","100,413","82,065",0,"22,510","5,554","16,956",0,0,0,"17,082","17,082",0,1,4,1,"28,364","22,510",30,30,0,0,0,30,0,0,0,2,0,1.07,0,28,2,0,0,0,0,
